# name = name of planet
# star_teff = effective temperature of star [K]
# star_radius = radius of star [solar radii]
# planet_a = semimajor axis of planet's orbit [AU]
# planet_radius = radius of planet [Earth radii]

           name | star_teff | star_radius |         planet_a | planet_radius
    Kepler-382c |    5600.0 |        0.94 |  0.0960627487878 |          1.59
    Kepler-383b |    4710.0 |        0.67 |   0.094194331254 |          1.32
    Kepler-383c |    4710.0 |        0.67 |   0.169683635168 |          1.24
    Kepler-384b |    5577.0 |        0.88 |   0.142717554014 |          1.12
    Kepler-384c |    5577.0 |        0.88 |   0.227064897341 |          1.13
    Kepler-385b |    6326.0 |        1.13 |  0.0937366102065 |          2.73
    Kepler-385c |    6326.0 |        1.13 |    0.12335980015 |          3.04
    Kepler-386b |    5178.0 |        0.77 |  0.0943548833819 |          1.39
    Kepler-386c |    5178.0 |        0.77 |    0.15209236793 |          1.58
    Kepler-387b |    5774.0 |        1.05 |  0.0708653064729 |          1.03
    Kepler-387c |    5774.0 |        1.05 |   0.102634159085 |          0.89
    Kepler-388b |    4498.0 |        0.59 |  0.0354376124158 |          0.81
    Kepler-388c |    4498.0 |        0.59 |  0.0921067652735 |          0.86
    Kepler-389b |    5376.0 |        0.79 |  0.0394699559073 |          1.51
    Kepler-389c |    5376.0 |        0.79 |   0.107154398315 |          1.46
     Kepler-38b |    5623.0 |        1.75 |   0.428207380586 |           4.3
    Kepler-390b |    5166.0 |        0.78 |  0.0610784086885 |          0.82
    Kepler-390c |    5166.0 |        0.78 |  0.0949494675214 |          0.79
    Kepler-391b |    4940.0 |        3.57 |  0.0795122834692 |           3.2
    Kepler-391c |    4940.0 |        3.57 |   0.156526688554 |          3.54
    Kepler-392b |    5938.0 |        1.13 |  0.0622767246249 |           1.0
    Kepler-392c |    5938.0 |        1.13 |  0.0972440215925 |           1.1
    Kepler-393b |    6189.0 |        1.38 |  0.0941169067058 |          1.29
    Kepler-393c |    6189.0 |        1.38 |   0.128292524844 |          1.33
    Kepler-394b |    6402.0 |        1.13 |  0.0810688503486 |           1.6
    Kepler-394c |    6402.0 |        1.13 |   0.106955443789 |          1.66
    Kepler-395b |    4262.0 |        0.56 |  0.0582417999367 |          1.03
    Kepler-395c |    4262.0 |        0.56 |   0.169389624418 |          1.32
    Kepler-396b |    5384.0 |        1.06 |   0.227466024281 |           3.5
    Kepler-396c |    5384.0 |        1.06 |   0.368092108282 |           5.3
    Kepler-397b |    5307.0 |        0.77 |              nan |          2.46
    Kepler-397c |    5307.0 |        0.77 |              nan |          6.18
    Kepler-398b |    4493.0 |        0.61 |              nan |          0.93
    Kepler-398c |    4493.0 |        0.61 |              nan |          1.01
    Kepler-398d |    4493.0 |        0.61 |              nan |          0.88
    Kepler-399b |    5502.0 |        0.68 |              nan |          0.96
    Kepler-399c |    5502.0 |        0.68 |              nan |          1.43
    Kepler-399d |    5502.0 |        0.68 |              nan |          1.89
     Kepler-39b |    6350.0 |         1.4 |    0.16220072512 |          13.9
    Kepler-400b |    5886.0 |        1.15 |              nan |          1.65
    Kepler-400c |    5886.0 |        1.15 |              nan |          1.49
    Kepler-401b |    6117.0 |        1.33 |              nan |          1.71
    Kepler-401c |    6117.0 |        1.33 |              nan |          2.15
    Kepler-401d |    6117.0 |        1.33 |              nan |          2.27
    Kepler-402b |    6090.0 |        1.26 |              nan |          1.22
    Kepler-402c |    6090.0 |        1.26 |              nan |          1.56
    Kepler-402d |    6090.0 |        1.26 |              nan |          1.38
    Kepler-402e |    6090.0 |        1.26 |              nan |          1.46
    Kepler-403b |    6090.0 |        1.33 |              nan |          1.25
    Kepler-403c |    6090.0 |        1.33 |              nan |          1.75
    Kepler-403d |    6090.0 |        1.33 |              nan |          1.42
    Kepler-404b |    5654.0 |        0.88 |              nan |          1.27
    Kepler-404c |    5654.0 |        0.88 |              nan |          1.72
    Kepler-405b |    5818.0 |        0.89 |              nan |          2.08
    Kepler-405c |    5818.0 |        0.89 |              nan |          4.66
    Kepler-406b |    5538.0 |        1.07 |  0.0361349999433 |          1.43
    Kepler-406c |    5538.0 |        1.07 |  0.0555395327976 |          0.85
    Kepler-407b |    5476.0 |        1.01 |  0.0149711973799 |          1.07
    Kepler-408b |    6104.0 |        1.23 |  0.0366319364408 |          0.82
    Kepler-409b |    5460.0 |        0.89 |   0.320006686975 |          1.19
     Kepler-40b |    6510.0 |        2.13 |  0.0803113960659 |         13.11
  Kepler-410 Ab |    6273.0 |        1.35 |   0.122389764068 |         2.838
    Kepler-411b |    4974.0 |        0.79 |  0.0374631232235 |          1.88
    Kepler-411c |    4974.0 |        0.79 |  0.0725330404112 |          3.27
    Kepler-412b |    5750.0 |        1.29 |  0.0290336415471 |        15.031
    Kepler-413b |    4700.0 |        0.78 |  0.0998838276601 |         4.347
    Kepler-414b |    5523.0 |        0.95 |  0.0528080625882 |          1.71
    Kepler-414c |    5523.0 |        0.95 |  0.0699876606711 |          3.01
    Kepler-415b |    4523.0 |        0.64 |  0.0443987000441 |          1.21
    Kepler-415c |    4523.0 |        0.64 |  0.0724673212778 |           nan
    Kepler-416b |    5670.0 |        1.07 |  0.0668760423116 |          2.48
    Kepler-416c |    5670.0 |        1.07 |    0.10374290131 |           nan
    Kepler-417b |    5376.0 |        0.81 |   0.100828822464 |          2.31
    Kepler-417c |    5376.0 |        0.81 |   0.119664646125 |           nan
    Kepler-418b |    5820.0 |        1.09 |   0.427706314726 |         13.45
    Kepler-419b |    6430.0 |        1.74 |   0.370019968763 |          10.8
     Kepler-41b |    5750.0 |        1.29 |  0.0309408297339 |         14.46
    Kepler-420b |    5520.0 |        1.13 |   0.381845743927 |         10.54
    Kepler-421b |    5308.0 |        0.76 |    1.22254937737 |          4.16
    Kepler-422b |    5972.0 |        1.24 |   0.081253501282 |         12.89
    Kepler-423b |    5560.0 |        0.95 |  0.0358019698445 |        13.361
    Kepler-424b |    5460.0 |        0.94 |  0.0436174711812 |          9.98
    Kepler-425b |    5170.0 |        0.86 |  0.0463802577907 |        10.962
    Kepler-426b |    5725.0 |        0.92 |  0.0413609989383 |         12.22
    Kepler-427b |    5800.0 |        1.35 |  0.0891248538339 |         13.79
    Kepler-428b |    5150.0 |         0.8 |  0.0433303932046 |         12.11
     Kepler-42b |    3068.0 |        0.17 |  0.0112782844193 |          0.78
     Kepler-42c |    3068.0 |        0.17 | 0.00584880398826 |          0.73
     Kepler-42d |    3068.0 |        0.17 |  0.0150186732984 |          0.57
    Kepler-430b |    5884.0 |        1.49 |   0.224652440341 |          3.25
    Kepler-430c |    5884.0 |        1.49 |    0.47613212613 |          1.75
    Kepler-431b |    6004.0 |        1.09 |  0.0718510689259 |         0.764
    Kepler-431c |    6004.0 |        1.09 |  0.0846731224256 |         0.668
    Kepler-431d |    6004.0 |        1.09 |   0.104439711752 |          1.11
    Kepler-432b |    4995.0 |        4.06 |   0.300936869684 |        12.834
    Kepler-433b |    6360.0 |        2.26 |  0.0676660809932 |         16.25
    Kepler-434b |    5977.0 |        1.38 |   0.114844138727 |         12.67
    Kepler-435b |    6161.0 |        3.21 |  0.0947666383998 |         22.31
    Kepler-436b |    4651.0 |         0.7 |   0.338460582113 |          2.73
    Kepler-436c |    4651.0 |         0.7 |   0.115549876755 |          2.33
    Kepler-437b |    4551.0 |        0.68 |   0.287691494796 |          2.14
    Kepler-438b |    3748.0 |        0.52 |   0.176483017816 |          1.12
    Kepler-439b |    5431.0 |        0.87 |   0.574360169152 |          2.24
     Kepler-43b |    6041.0 |        1.42 |  0.0460478411475 |        13.664
    Kepler-440b |    4134.0 |        0.56 |   0.257750750994 |          1.86
    Kepler-441b |    4340.0 |        0.55 |   0.664833286294 |          1.64
    Kepler-442b |    4402.0 |         0.6 |   0.407268502653 |          1.34
    Kepler-443b |    4723.0 |        0.71 |   0.498438997367 |          2.33
    Kepler-444b |    5046.0 |        0.75 |  0.0416717968767 |         0.403
    Kepler-444c |    5046.0 |        0.75 |  0.0486804414857 |         0.497
    Kepler-444d |    5046.0 |        0.75 |  0.0598036137756 |          0.53
    Kepler-444e |    5046.0 |        0.75 |  0.0694343980592 |         0.546
    Kepler-444f |    5046.0 |        0.75 |  0.0809132329114 |         0.741
    Kepler-445b |    3157.0 |        0.21 |  0.0214206495333 |          1.58
    Kepler-445c |    3157.0 |        0.21 |   0.029494887074 |          2.51
    Kepler-445d |    3157.0 |        0.21 |  0.0419333134666 |          1.25
    Kepler-446b |    3359.0 |        0.24 |  0.0158444184594 |           1.5
    Kepler-446c |    3359.0 |        0.24 |  0.0249940122176 |          1.11
    Kepler-446d |    3359.0 |        0.24 |  0.0352594100927 |          1.35
    Kepler-447b |    5493.0 |        1.05 |  0.0996343338595 |         18.49
    Kepler-449b |    5588.0 |        1.47 |   0.104778382607 |         2.056
    Kepler-449c |    5588.0 |        1.47 |   0.201967209846 |         2.764
     Kepler-44b |    5800.0 |        1.35 |  0.0443741349722 |         12.22
    Kepler-450b |    6215.0 |        1.57 |   0.201552006962 |          6.14
    Kepler-450c |    6215.0 |        1.57 |   0.133929702666 |          2.62
    Kepler-450d |    6215.0 |        1.57 |  0.0829637491581 |         0.837
    Kepler-452b |    5757.0 |        1.11 |    1.04883016085 |          1.63
    Kepler-453b |    5527.0 |        0.83 |   0.741244146596 |         6.204
    Kepler-454b |    5701.0 |        1.07 |  0.0910008459972 |          2.37
     Kepler-45b |    3820.0 |        0.55 |   0.027104741672 |         10.76
    Kepler-461b |    5634.0 |        0.91 |  0.0797589590756 |          2.58
    Kepler-462b |    7070.0 |        2.04 |   0.440404641266 |          3.77
    Kepler-463b |    5661.0 |         0.9 |  0.0807040044799 |          3.05
    Kepler-464b |    5933.0 |        1.59 |  0.0781514088472 |           3.3
    Kepler-465b |    6310.0 |        1.29 |   0.096920848433 |          2.95
    Kepler-466b |    5927.0 |        1.05 |   0.272905646885 |          2.85
    Kepler-466c |    5927.0 |        1.05 |  0.0475011388328 |          1.25
    Kepler-467b |    5809.0 |        1.37 |   0.170000352562 |          2.25
    Kepler-468b |    5498.0 |        0.87 |   0.219993286672 |         13.34
     Kepler-46b |    5309.0 |        0.79 |   0.165645770331 |         9.057
     Kepler-46c |    5309.0 |        0.79 |   0.235430019473 |           nan
     Kepler-46d |    5309.0 |        0.79 |  0.0675822057805 |          1.64
    Kepler-470b |    6613.0 |        1.66 |   0.185488788879 |         14.44
    Kepler-471b |    6733.0 |         1.8 |   0.065469171886 |         14.96
    Kepler-472b |    4996.0 |        0.78 |  0.0480657817302 |          3.22
    Kepler-473b |    5816.0 |        1.34 |   0.118939974919 |          4.08
    Kepler-474b |    5785.0 |        1.08 |  0.0619387020898 |          3.06
    Kepler-475b |    5009.0 |        0.79 |  0.0396058735592 |          2.49
    Kepler-476b |    5837.0 |        1.09 |   0.114815858456 |          3.08
    Kepler-477b |    5240.0 |        0.79 |  0.0930562403724 |          2.07
    Kepler-478b |    5210.0 |         0.8 |   0.103634437871 |          2.71
    Kepler-479b |    5247.0 |        0.81 |   0.100182502732 |          2.12
     Kepler-47b |    5636.0 |        0.96 |   0.268220521655 |          3.03
     Kepler-47c |    5636.0 |        0.96 |    0.89741651776 |          4.62
    Kepler-480b |    6322.0 |        1.34 |  0.0609668710189 |          2.78
    Kepler-481b |    5802.0 |        1.09 |  0.0914887865482 |           2.5
    Kepler-482b |    4871.0 |        0.72 |   0.261302080473 |          2.36
    Kepler-483b |    6346.0 |        1.47 |   0.206154032053 |          3.21
    Kepler-484b |    5668.0 |        0.87 |  0.0898624884794 |          2.28
    Kepler-485b |    5958.0 |        1.09 |  0.0438484331194 |         14.41
    Kepler-486b |    4926.0 |        0.75 |   0.176029772842 |          11.0
    Kepler-487b |    5444.0 |        0.88 |   0.117153801489 |         11.42
    Kepler-487c |    5444.0 |        0.88 |   0.216753816802 |          2.68
    Kepler-488b |    5970.0 |        1.09 |  0.0427378748364 |         15.79
    Kepler-489b |    5014.0 |        0.76 |   0.122389277399 |          7.72
     Kepler-48b |    5194.0 |        0.89 |  0.0531899988942 |          1.88
     Kepler-48c |    5194.0 |        0.89 |  0.0851272185132 |          2.71
     Kepler-48d |    5194.0 |        0.89 |   0.229761764099 |          2.04
    Kepler-490b |    6045.0 |        1.12 |  0.0442142766751 |         11.65
    Kepler-491b |    5582.0 |        1.03 |  0.0518115912505 |          8.92
    Kepler-492b |    5527.0 |        0.91 |  0.0988937964587 |          9.59
    Kepler-493b |    6457.0 |        1.54 |  0.0451307640801 |         15.13
    Kepler-494b |    6007.0 |        1.26 |  0.0809599406034 |          7.14
    Kepler-495b |    5346.0 |        0.83 |   0.042179206843 |          5.23
    Kepler-496b |    5293.0 |        0.82 |  0.0763293267819 |          2.32
    Kepler-497b |    5834.0 |        1.11 |  0.0470636573914 |          6.04
    Kepler-498b |    5744.0 |        0.96 |  0.0878703471793 |          3.03
    Kepler-499b |    5312.0 |        0.83 |  0.0591307889861 |          2.17
     Kepler-49b |    4252.0 |        0.56 |  0.0597952611605 |          2.72
     Kepler-49c |    4252.0 |        0.56 |  0.0788715272576 |          2.55
     Kepler-49d |    4252.0 |        0.56 |  0.0301290076419 |           1.6
     Kepler-49e |    4252.0 |        0.56 |   0.112522817124 |          1.56
      Kepler-4b |    5857.0 |        1.49 |  0.0448195267822 |         4.002
    Kepler-500b |    5813.0 |        1.03 |   0.082085745021 |          2.58
    Kepler-501b |    5904.0 |        1.04 |  0.0626140196952 |           4.3
    Kepler-502b |    6125.0 |        1.22 |  0.0540958686064 |          4.77
    Kepler-503b |    5754.0 |        1.01 |  0.0735938065095 |          6.27
    Kepler-504b |    3519.0 |        0.33 |  0.0608587815625 |          1.59
    Kepler-505b |    3931.0 |        0.53 |   0.146132115945 |           2.6
    Kepler-506b |    6236.0 |        1.19 |  0.0750279160444 |          2.73
    Kepler-507b |    6113.0 |        1.32 |  0.0480045149587 |           1.3
    Kepler-508b |    6025.0 |        1.25 |   0.177217446442 |          1.64
    Kepler-509b |    6060.0 |         1.2 |   0.243059441167 |          2.49
